CustomerID,Recency,Frequency,Monetary,ChurnRisk
13282.0,18,3,1132.14,Low Risk
13283.0,60,2,93.66,Low Risk
13284.0,331,1,201.19,High Risk
13285.0,23,4,2709.12,Low Risk
13291.0,156,1,361.11,High Risk
13292.0,39,2,578.9399999999999,Low Risk
13294.0,190,2,873.74,Low Risk
13295.0,360,1,201.20000000000002,High Risk
13296.0,137,1,87.4,High Risk
13297.0,8,4,2089.85,Low Risk
13298.0,1,1,360.0,Low Risk
13299.0,268,1,142.5,High Risk
13300.0,169,1,371.89,High Risk
13301.0,104,4,618.09,Low Risk
13302.0,155,1,63.75,High Risk
13304.0,351,1,300.42,High Risk
13305.0,4,10,2000.86,Low Risk
13307.0,120,1,15.0,High Risk
13308.0,23,3,1385.51,Low Risk
13309.0,7,5,1456.79,Low Risk
13310.0,28,3,1132.03,Low Risk
13311.0,4,2,598.57,Low Risk
13313.0,22,5,1555.32,Low Risk
13314.0,2,3,775.94,Low Risk
13316.0,37,4,5977.7300000000005,Low Risk
13317.0,66,6,2273.68,Low Risk
13318.0,1,3,640.76,Low Risk
13319.0,5,26,10845.550000000001,Low Risk
13320.0,78,4,1548.7,Low Risk
13321.0,72,2,567.36,Low Risk
13322.0,17,1,199.48000000000002,Low Risk
13323.0,3,5,787.85,Low Risk
13324.0,36,10,7121.95,Low Risk
13325.0,82,1,675.3,Low Risk
13327.0,39,8,3627.77,Low Risk
13328.0,316,1,1308.48,High Risk
13329.0,32,2,789.0,Low Risk
13330.0,93,3,1140.93,Low Risk
13332.0,14,1,350.9,Low Risk
13334.0,82,3,3536.82,Low Risk
13336.0,77,1,795.12,Low Risk
13338.0,158,1,487.02,High Risk
13339.0,201,1,860.12,High Risk
13340.0,45,7,10736.48,Low Risk
13341.0,261,1,775.85,High Risk
13343.0,178,1,353.43,High Risk
13344.0,68,3,2543.72,Low Risk
13345.0,288,1,389.5,High Risk
13347.0,70,1,341.36,Low Risk
13348.0,64,1,233.76,Low Risk
13349.0,11,1,247.32,Low Risk
13350.0,16,2,979.12,Low Risk
13351.0,66,1,373.94,Low Risk
13352.0,60,1,397.97999999999996,Low Risk
13354.0,71,1,743.53,Low Risk
13355.0,122,1,674.7,High Risk
13356.0,80,1,768.24,Low Risk
13357.0,257,1,609.95,High Risk
13358.0,269,1,439.03,High Risk
13359.0,64,1,439.56,Low Risk
13362.0,9,4,3090.7400000000002,Low Risk
13363.0,18,2,992.5,Low Risk
13364.0,71,1,134.95999999999998,Low Risk
13365.0,34,2,2225.37,Low Risk
13366.0,50,1,56.160000000000004,Low Risk
13368.0,257,2,623.4,Low Risk
13369.0,366,1,308.28000000000003,High Risk
13370.0,372,1,754.87,High Risk
13372.0,90,1,378.64,Low Risk
13373.0,61,3,3312.25,Low Risk
13375.0,89,1,778.65,Low Risk
13376.0,99,3,1019.76,Low Risk
13379.0,26,3,572.56,Low Risk
13381.0,32,6,3639.31,Low Risk
13382.0,281,1,222.99,High Risk
13384.0,31,7,4151.93,Low Risk
13385.0,330,1,534.57,High Risk
13388.0,131,2,677.1,Low Risk
13389.0,11,3,797.96,Low Risk
13390.0,75,1,544.08,Low Risk
13391.0,204,1,59.8,High Risk
13394.0,2,8,2520.02,Low Risk
13395.0,185,1,307.72,High Risk
13396.0,29,2,1360.99,Low Risk
13397.0,73,5,1544.13,Low Risk
13398.0,192,1,457.34,High Risk
13402.0,127,2,621.23,Low Risk
13403.0,18,1,75.0,Low Risk
13404.0,1,2,252.49,Low Risk
13405.0,74,3,572.451,Low Risk
13408.0,2,62,28117.04,Low Risk
13410.0,24,5,1003.06,Low Risk
13411.0,107,1,213.55,High Risk
13414.0,134,3,1390.5,Low Risk
13416.0,44,2,712.5,Low Risk
13417.0,5,2,640.83,Low Risk
13418.0,12,18,6127.43,Low Risk
13419.0,64,1,221.06,Low Risk
13420.0,150,2,159.85,Low Risk
13421.0,40,2,1851.08,Low Risk
13422.0,64,1,2626.3,Low Risk
13425.0,108,3,1624.21,Low Risk
13426.0,1,10,3641.32,Low Risk
13427.0,19,3,582.6,Low Risk
13428.0,10,1,218.47,Low Risk
13429.0,11,4,1006.8,Low Risk
13430.0,19,2,679.45,Low Risk
13431.0,67,2,1269.1,Low Risk
13434.0,74,2,534.24,Low Risk
13435.0,5,7,3809.8900000000003,Low Risk
13436.0,2,1,196.89,Low Risk
13437.0,14,7,3408.06,Low Risk
13439.0,255,1,283.71,High Risk
13441.0,92,1,296.64,High Risk
13447.0,23,3,1129.14,Low Risk
13448.0,17,6,3539.37,Low Risk
13449.0,24,1,291.88,Low Risk
13450.0,27,6,2043.7199999999998,Low Risk
13451.0,26,5,2976.15,Low Risk
13452.0,259,2,590.0,Low Risk
13453.0,166,2,356.97999999999996,Low Risk
13455.0,25,2,1058.34,Low Risk
13456.0,18,6,1766.72,Low Risk
13458.0,7,14,9646.57,Low Risk
13460.0,29,2,183.44,Low Risk
13461.0,39,3,1445.0,Low Risk
13462.0,253,1,151.5,High Risk
13464.0,58,1,674.68,Low Risk
13466.0,184,1,307.9,High Risk
13467.0,11,2,1083.71,Low Risk
13468.0,2,37,5704.97,Low Risk
13470.0,99,2,165.0,Low Risk
13471.0,1,4,2531.58,Low Risk
13473.0,61,2,422.64,Low Risk
13474.0,236,1,229.59,High Risk
13475.0,191,4,1431.78,Low Risk
13476.0,179,2,1238.47,Low Risk
13477.0,38,6,1454.58,Low Risk
13479.0,201,2,300.95,Low Risk
13481.0,46,5,1804.56,Low Risk
13482.0,232,1,184.64,High Risk
13483.0,66,1,140.34,Low Risk
13484.0,241,1,313.8,High Risk
13485.0,233,1,454.24,High Risk
13486.0,78,3,1122.41,Low Risk
13487.0,58,3,575.4,Low Risk
13488.0,17,13,8968.31,Low Risk
13489.0,105,4,449.52,Low Risk
13491.0,52,10,1215.82,Low Risk
13492.0,136,3,1269.84,Low Risk
13493.0,275,2,618.63,Low Risk
13494.0,312,1,316.26000000000005,High Risk
13495.0,8,5,2044.8700000000001,Low Risk
13496.0,11,2,653.33,Low Risk
13497.0,283,2,348.05,Low Risk
13499.0,18,5,1159.11,Low Risk
13500.0,23,3,1166.77,Low Risk
13501.0,288,1,1340.32,High Risk
13502.0,17,3,292.0,Low Risk
13503.0,71,1,216.85,Low Risk
13504.0,64,1,295.93,Low Risk
13505.0,73,4,4393.63,Low Risk
13506.0,316,2,458.52,Low Risk
13507.0,3,4,2479.16,Low Risk
13508.0,244,1,110.97,High Risk
13509.0,9,7,979.72,Low Risk
13510.0,1,4,1791.56,Low Risk
13512.0,261,1,251.21,High Risk
13513.0,127,1,205.1,High Risk
13514.0,74,1,152.20000000000002,Low Risk
13515.0,73,4,891.12,Low Risk
13516.0,21,3,1389.41,Low Risk
13517.0,60,3,2128.42,Low Risk
13518.0,86,1,659.4399999999999,Low Risk
13519.0,78,1,122.75,Low Risk
13520.0,59,6,3624.35,Low Risk
13521.0,1,3,1093.65,Low Risk
13522.0,30,1,125.80000000000001,Low Risk
13523.0,33,5,3964.88,Low Risk
13524.0,41,5,680.1800000000001,Low Risk
13525.0,15,2,628.78,Low Risk
13527.0,34,7,2287.51,Low Risk
13529.0,79,2,307.76,Low Risk
13531.0,205,2,483.8,Low Risk
13532.0,34,1,210.31,Low Risk
13533.0,183,3,270.79,Low Risk
13534.0,2,25,5870.08,Low Risk
13536.0,1,7,3448.29,Low Risk
13538.0,43,7,1280.85,Low Risk
13539.0,86,3,631.34,Low Risk
13544.0,40,2,291.41,Low Risk
13546.0,12,3,626.99,Low Risk
13548.0,96,2,682.41,Low Risk
13549.0,26,7,918.2,Low Risk
13551.0,319,1,91.80000000000001,High Risk
13552.0,66,12,3740.07,Low Risk
13555.0,74,4,4149.28,Low Risk
13557.0,28,2,584.06,Low Risk
13558.0,6,4,605.06,Low Risk
13560.0,7,1,174.37,Low Risk
13561.0,216,1,141.85999999999999,High Risk
13562.0,82,3,1799.33,Low Risk
13563.0,84,2,777.53,Low Risk
13564.0,144,3,1749.02,Low Risk
13565.0,19,2,240.22,Low Risk
13566.0,41,2,874.71,Low Risk
13568.0,173,1,192.85,High Risk
13569.0,17,2,373.75,Low Risk
13570.0,243,1,239.49,High Risk
13571.0,13,12,2092.32,Low Risk
13572.0,206,1,1384.25,High Risk
13573.0,50,2,294.4,Low Risk
13575.0,23,5,732.0699999999999,Low Risk
13576.0,10,18,6717.34,Low Risk
13577.0,25,4,1687.6000000000001,Low Risk
13579.0,15,2,467.04,Low Risk
13581.0,309,1,118.0,High Risk
13583.0,156,1,781.03,High Risk
13584.0,307,1,142.4,High Risk
13587.0,64,1,712.4,Low Risk
13588.0,16,9,2478.95,Low Risk
13589.0,15,2,379.65,Low Risk
13590.0,11,6,1981.92,Low Risk
13591.0,65,3,1117.13,Low Risk
13592.0,36,4,247.95999999999998,Low Risk
13593.0,108,5,2037.0800000000002,Low Risk
13594.0,53,1,396.97,Low Risk
13596.0,6,2,697.04,Low Risk
13598.0,47,1,180.17000000000002,Low Risk
13599.0,1,21,5153.67,Low Risk
13600.0,312,1,219.52,High Risk
13601.0,45,2,693.32,Low Risk
13602.0,65,1,428.89,Low Risk
13603.0,26,1,164.34,Low Risk
13606.0,29,3,280.53999999999996,Low Risk
13607.0,40,1,678.01,Low Risk
13610.0,12,7,1131.88,Low Risk
13611.0,89,3,1171.8,Low Risk
13614.0,24,4,1610.46,Low Risk
13615.0,319,1,417.69,High Risk
13617.0,40,3,544.18,Low Risk
13618.0,174,1,177.34,High Risk
13621.0,117,1,213.85,High Risk
13623.0,31,5,747.78,Low Risk
13626.0,253,1,257.23,High Risk
13627.0,59,5,1638.47,Low Risk
13629.0,23,11,7792.36,Low Risk
13630.0,5,7,2031.78,Low Risk
13631.0,100,11,3070.42,Low Risk
13632.0,25,5,2121.27,Low Risk
13634.0,33,5,1575.16,Low Risk
13635.0,68,1,1071.03,Low Risk
13636.0,37,5,949.12,Low Risk
13637.0,52,3,810.5,Low Risk
13638.0,16,1,122.64,Low Risk
13639.0,74,1,1033.34,Low Risk
13642.0,216,1,354.8,High Risk
13643.0,31,3,519.44,Low Risk
13644.0,16,4,2624.26,Low Risk
13645.0,120,1,252.1,High Risk
13647.0,10,4,1678.1200000000001,Low Risk
13649.0,257,2,346.6,Low Risk
13650.0,17,6,1836.34,Low Risk
13651.0,35,2,94.2,Low Risk
13652.0,46,3,1095.08,Low Risk
13654.0,43,6,2707.33,Low Risk
13655.0,114,2,932.97,Low Risk
13656.0,165,2,379.65,Low Risk
13657.0,11,2,382.14,Low Risk
13658.0,10,5,2639.17,Low Risk
13659.0,206,2,1573.2,Low Risk
13662.0,86,3,897.76,Low Risk
13663.0,179,1,189.47,High Risk
13666.0,60,3,84.65,Low Risk
13667.0,149,1,305.02,High Risk
13668.0,3,21,6363.59,Low Risk
13669.0,51,2,218.55,Low Risk
13670.0,75,1,349.7,Low Risk
13672.0,301,2,186.39000000000001,Low Risk
13673.0,19,2,396.92,Low Risk
13675.0,151,2,486.82000000000005,Low Risk
13678.0,152,1,232.6,High Risk
13680.0,1,4,3722.42,Low Risk
13681.0,18,4,827.83,Low Risk
13682.0,187,1,59.5,High Risk
13684.0,286,1,67.23,High Risk
13685.0,3,7,3119.44,Low Risk
13686.0,183,1,72.0,High Risk
13689.0,63,1,910.0,Low Risk
13690.0,59,1,172.25,Low Risk
13692.0,25,3,1488.32,Low Risk
13694.0,4,50,65039.62,Low Risk
13695.0,31,15,2504.13,Low Risk
13697.0,39,1,151.29999999999998,Low Risk
13699.0,155,1,308.58000000000004,High Risk
13700.0,26,10,2265.12,Low Risk
13703.0,318,1,99.5,High Risk
13704.0,5,9,2308.06,Low Risk
13705.0,8,3,711.86,Low Risk
13706.0,303,1,330.79,High Risk
13707.0,267,2,806.41,Low Risk
13708.0,271,1,296.88,High Risk
13709.0,4,13,6328.05,Low Risk
13710.0,32,1,180.48,Low Risk
13711.0,219,2,252.06,Low Risk
13712.0,247,1,228.84,High Risk
13715.0,281,5,1079.34,Low Risk
13716.0,269,1,138.28,High Risk
13717.0,32,6,1445.01,Low Risk
13718.0,246,2,306.55,Low Risk
13719.0,15,5,1041.68,Low Risk
13720.0,117,4,799.9,Low Risk
13721.0,36,1,524.14,Low Risk
13722.0,132,3,2375.41,Low Risk
13723.0,217,1,199.85000000000002,High Risk
13725.0,50,8,1980.56,Low Risk
13726.0,39,2,1079.6599999999999,Low Risk
13727.0,29,2,333.48,Low Risk
13728.0,37,6,1016.14,Low Risk
13730.0,136,2,752.6,Low Risk
13731.0,219,2,610.59,Low Risk
13732.0,28,1,491.86,Low Risk
13735.0,25,4,2885.2400000000002,Low Risk
13736.0,5,2,731.9,Low Risk
13737.0,200,1,339.59999999999997,High Risk
13739.0,18,1,216.9,Low Risk
13740.0,241,1,350.75,High Risk
13741.0,72,3,668.4300000000001,Low Risk
13742.0,17,12,3131.02,Low Risk
13743.0,3,7,1341.6,Low Risk
13744.0,95,2,1156.36,Low Risk
13745.0,162,1,300.04,High Risk
13747.0,374,1,79.6,High Risk
13748.0,96,5,948.25,Low Risk
13750.0,54,5,1647.26,Low Risk
13751.0,288,1,296.25,High Risk
13752.0,124,6,1186.28,Low Risk
13753.0,288,1,741.26,High Risk
13754.0,152,2,282.59999999999997,Low Risk
13755.0,4,9,2161.35,Low Risk
13756.0,2,14,5189.52,Low Risk
13758.0,12,7,3190.55,Low Risk
13759.0,33,2,659.4100000000001,Low Risk
13760.0,54,2,286.79,Low Risk
13761.0,50,2,1070.65,Low Risk
13762.0,219,1,306.72,High Risk
13763.0,63,1,1714.96,Low Risk
13764.0,71,3,1521.76,Low Risk
13767.0,2,37,17220.36,Low Risk
13769.0,2,10,2796.51,Low Risk
13771.0,64,4,2634.45,Low Risk
13772.0,34,3,1132.13,Low Risk
13774.0,82,1,345.0,Low Risk
13777.0,1,33,25977.16,Low Risk
13778.0,103,1,178.7,High Risk
13780.0,7,2,360.01,Low Risk
13781.0,251,1,127.84,High Risk
13782.0,13,6,912.0,Low Risk
13784.0,10,11,2462.79,Low Risk
13786.0,367,1,230.39999999999998,High Risk
13787.0,76,2,309.04,Low Risk
13790.0,4,1,348.8,Low Risk
13791.0,128,2,1516.0,Low Risk
13792.0,66,2,195.55,Low Risk
13798.0,1,57,37153.85,Low Risk
13799.0,117,2,688.86,Low Risk
13800.0,310,1,558.32,High Risk
13801.0,67,1,324.8,Low Risk
13802.0,139,3,4599.42,Low Risk
13803.0,255,1,277.07,High Risk
13804.0,31,7,2635.79,Low Risk
13805.0,52,2,924.6,Low Risk
13806.0,64,1,256.38,Low Risk
13807.0,367,1,112.6,High Risk
13808.0,6,5,1747.66,Low Risk
13809.0,305,1,155.05,High Risk
13810.0,29,3,1499.01,Low Risk
13811.0,184,3,814.5,Low Risk
13812.0,42,3,539.0,Low Risk
13813.0,40,4,1366.8600000000001,Low Risk
13814.0,92,2,1579.12,Low Risk
13815.0,22,4,4027.36,Low Risk
13816.0,24,2,571.6700000000001,Low Risk
13817.0,29,2,382.98,Low Risk
13819.0,302,3,1140.35,Low Risk
13821.0,145,2,385.64,Low Risk
13822.0,6,2,632.0,Low Risk
13823.0,19,2,957.66,Low Risk
13824.0,33,5,1698.94,Low Risk
13826.0,176,1,189.5,High Risk
13827.0,58,3,412.05,Low Risk
13828.0,22,1,209.49,Low Risk
13831.0,16,6,2202.99,Low Risk
13832.0,19,1,52.199999999999996,Low Risk
13833.0,159,1,384.8,High Risk
13835.0,25,4,834.57,Low Risk
13837.0,212,2,271.24,Low Risk
13838.0,6,4,691.73,Low Risk
13841.0,253,1,85.0,High Risk
13842.0,59,9,3385.62,Low Risk
13844.0,11,1,361.62,Low Risk
13845.0,65,1,312.98,Low Risk
13846.0,25,3,865.0600000000001,Low Risk
13848.0,92,3,1255.0,Low Risk
13849.0,52,2,1537.95,Low Risk
13850.0,129,1,1595.48,High Risk
13851.0,96,3,2651.46,Low Risk
13853.0,57,1,1090.14,Low Risk
13854.0,9,25,8109.5199999999995,Low Risk
13856.0,169,3,388.5,Low Risk
13858.0,57,1,216.17,Low Risk
13859.0,326,1,201.16,High Risk
13860.0,1,5,1245.9,Low Risk
13862.0,18,8,2209.36,Low Risk
13863.0,248,1,305.78,High Risk
13865.0,58,4,501.56,Low Risk
13866.0,74,1,145.67000000000002,Low Risk
13867.0,31,3,1015.29,Low Risk
13868.0,7,2,3192.54,Low Risk
13869.0,123,4,3104.95,Low Risk
13870.0,2,8,2770.94,Low Risk
13871.0,23,13,6403.25,Low Risk
13873.0,120,3,389.6,Low Risk
13874.0,358,1,540.45,High Risk
13875.0,54,5,1786.79,Low Risk
13876.0,64,1,122.7,Low Risk
13877.0,86,1,117.24,Low Risk
13878.0,55,1,1281.53,Low Risk
13880.0,21,13,3219.77,Low Risk
13881.0,4,20,17159.52,Low Risk
13882.0,3,5,1191.13,Low Risk
13883.0,11,5,2674.48,Low Risk
13884.0,7,5,787.6,Low Risk
13885.0,189,2,506.8,Low Risk
13886.0,71,1,243.56,Low Risk
13887.0,204,1,349.55,High Risk
13888.0,120,2,605.63,Low Risk
13889.0,93,1,416.90000000000003,High Risk
13890.0,1,10,1883.8100000000002,Low Risk
13892.0,27,4,632.97,Low Risk
13893.0,298,1,821.1,High Risk
13894.0,24,3,564.62,Low Risk
13895.0,28,4,2593.07,Low Risk
13897.0,50,1,311.16,Low Risk
13898.0,326,1,155.93,High Risk
13899.0,16,2,388.52,Low Risk
13900.0,183,3,740.95,Low Risk
13901.0,72,5,2867.2,Low Risk
13904.0,37,2,332.64,Low Risk
13908.0,80,4,2369.55,Low Risk
13911.0,57,9,2580.91,Low Risk
13914.0,12,2,626.45,Low Risk
13917.0,50,2,272.04,Low Risk
13918.0,50,2,1212.8400000000001,Low Risk
13919.0,59,2,384.81,Low Risk
13922.0,352,1,172.25,High Risk
13923.0,54,1,351.13,Low Risk
13924.0,2,6,1838.8500000000001,Low Risk
13925.0,93,4,678.25,Low Risk
13926.0,23,1,223.85000000000002,Low Risk
13927.0,75,1,348.99,Low Risk
13928.0,11,4,464.57,Low Risk
13929.0,169,2,842.65,Low Risk
13930.0,58,2,337.34,Low Risk
13931.0,96,2,1237.53,Low Risk
13932.0,295,1,307.4,High Risk
13933.0,109,2,608.7900000000001,Low Risk
13934.0,264,1,922.1,High Risk
13936.0,180,1,376.58,High Risk
13937.0,169,1,158.85,High Risk
13938.0,35,1,71.66,Low Risk
13939.0,23,3,568.55,Low Risk
13940.0,17,4,839.14,Low Risk
13941.0,22,5,5112.96,Low Risk
13946.0,79,3,561.5699999999999,Low Risk
13947.0,65,1,90.6,Low Risk
13948.0,361,1,102.0,High Risk
13949.0,3,6,2427.32,Low Risk
13950.0,11,4,745.06,Low Risk
13951.0,176,3,674.45,Low Risk
13952.0,218,2,3251.071,Low Risk
13953.0,7,7,3515.68,Low Risk
13954.0,2,2,439.92,Low Risk
13955.0,154,2,322.96,Low Risk
13956.0,5,5,1026.42,Low Risk
13959.0,79,3,598.2,Low Risk
13960.0,21,2,230.22,Low Risk
13962.0,22,2,169.55,Low Risk
13963.0,308,4,664.54,Low Risk
13967.0,146,1,80.7,High Risk
13969.0,7,18,9053.94,Low Risk
13971.0,19,8,2758.26,Low Risk
13972.0,71,2,190.25,Low Risk
13973.0,287,1,264.7,High Risk
13974.0,49,1,413.59000000000003,Low Risk
13975.0,31,6,2526.28,Low Risk
13976.0,207,1,357.98,High Risk
13978.0,15,2,196.79000000000002,Low Risk
13979.0,73,1,869.87,Low Risk
13980.0,60,1,200.14,Low Risk
13982.0,39,4,1871.81,Low Risk
13983.0,30,12,2603.43,Low Risk
13984.0,27,5,920.51,Low Risk
13985.0,4,15,7060.13,Low Risk
13986.0,17,1,320.46,Low Risk
13988.0,20,6,4147.96,Low Risk
13989.0,66,2,1266.08,Low Risk
13990.0,213,1,311.3,High Risk
13991.0,12,6,855.97,Low Risk
13992.0,30,1,76.8,Low Risk
13993.0,43,9,3466.36,Low Risk
13994.0,4,6,2313.14,Low Risk
13995.0,15,5,1393.69,Low Risk
13999.0,10,12,3901.81,Low Risk
14000.0,211,1,635.66,High Risk
14001.0,46,3,2043.0800000000002,Low Risk
14002.0,134,2,529.73,Low Risk
14004.0,43,7,4582.64,Low Risk
14005.0,10,5,2874.72,Low Risk
14006.0,116,3,962.19,Low Risk
14009.0,198,2,695.61,Low Risk
14012.0,278,1,328.8,High Risk
14013.0,110,3,473.02,Low Risk
14014.0,77,1,505.18,Low Risk
14015.0,53,1,917.34,Low Risk
14016.0,162,4,4341.21,Low Risk
14019.0,47,3,1421.61,Low Risk
14020.0,17,2,642.8,Low Risk
14021.0,155,3,631.9,Low Risk
14022.0,225,1,440.0,High Risk
14023.0,7,2,584.07,Low Risk
14024.0,122,2,327.7,Low Risk
14027.0,61,1,104.82,Low Risk
14029.0,63,2,467.66,Low Risk
14030.0,18,8,2360.09,Low Risk
14031.0,7,19,17286.86,Low Risk
14032.0,2,11,2975.59,Low Risk
14034.0,22,3,651.8199999999999,Low Risk
14035.0,29,5,1428.02,Low Risk
14036.0,285,1,626.65,High Risk
14037.0,176,2,147.20000000000002,Low Risk
14038.0,78,3,1560.38,Low Risk
14039.0,33,1,152.2,Low Risk
14040.0,41,12,3614.92,Low Risk
14041.0,266,1,141.41,High Risk
14044.0,27,4,652.82,Low Risk
14045.0,109,4,1659.75,Low Risk
14046.0,284,1,154.99,High Risk
14047.0,9,5,1308.6100000000001,Low Risk
14048.0,305,1,409.93,High Risk
14049.0,17,4,5681.72,Low Risk
14050.0,32,2,746.36,Low Risk
14051.0,1,23,15610.390000000001,Low Risk
14052.0,20,1,225.36,Low Risk
14053.0,124,2,260.25,Low Risk
14054.0,65,1,92.46,Low Risk
14055.0,106,1,725.6400000000001,High Risk
14056.0,1,23,8214.65,Low Risk
14057.0,24,17,6217.96,Low Risk
14059.0,267,1,183.6,High Risk
14060.0,5,19,6140.42,Low Risk
14062.0,10,12,10464.85,Low Risk
14064.0,29,5,1353.74,Low Risk
14066.0,267,1,152.55,High Risk
14067.0,64,2,374.7,Low Risk
14068.0,320,1,265.85,High Risk
14071.0,4,8,1438.82,Low Risk
14073.0,32,1,151.04,Low Risk
14075.0,5,3,942.26,Low Risk
14076.0,129,1,122.47,High Risk
14077.0,41,5,499.41999999999996,Low Risk
14078.0,102,6,1049.37,Low Risk
14079.0,125,1,375.1,High Risk
14080.0,33,1,45.599999999999994,Low Risk
14081.0,302,2,934.52,Low Risk
14082.0,365,1,182.25,High Risk
14083.0,4,9,1018.43,Low Risk
14085.0,2,18,4448.54,Low Risk
14087.0,3,1,194.42,Low Risk
14088.0,10,13,50491.81,Low Risk
14089.0,57,1,161.0,Low Risk
14090.0,325,1,76.32000000000001,High Risk
14092.0,8,14,4076.91,Low Risk
14093.0,12,1,442.85,Low Risk
14096.0,4,17,65164.79,Low Risk
14098.0,37,1,147.35,Low Risk
14099.0,16,11,3104.17,Low Risk
14100.0,138,1,194.9,High Risk
14101.0,74,6,5976.79,Low Risk
14102.0,5,5,1360.28,Low Risk
14104.0,155,2,216.20999999999998,Low Risk
14105.0,239,1,1266.23,High Risk
14107.0,52,7,2703.23,Low Risk
14108.0,31,2,597.91,Low Risk
14109.0,73,1,144.2,Low Risk
14110.0,4,12,5683.15,Low Risk
14111.0,14,4,692.85,Low Risk
14112.0,23,7,2915.15,Low Risk
14113.0,4,4,1840.42,Low Risk
14114.0,274,2,386.53,Low Risk
14116.0,20,5,1382.74,Low Risk
14117.0,144,1,90.0,High Risk
14121.0,4,4,2780.15,Low Risk
14124.0,84,1,419.58000000000004,Low Risk
14125.0,11,3,2740.43,Low Risk
14126.0,8,3,706.1300000000001,Low Risk
14127.0,123,3,709.71,Low Risk
14128.0,61,2,637.5,Low Risk
14129.0,2,5,1123.8600000000001,Low Risk
14130.0,319,1,483.86,High Risk
14132.0,2,11,3586.0299999999997,Low Risk
14133.0,130,3,605.64,Low Risk
14135.0,2,15,4690.31,Low Risk
14138.0,2,2,982.3800000000001,Low Risk
14139.0,46,1,415.82,Low Risk
14140.0,4,2,935.05,Low Risk
14141.0,3,4,915.13,Low Risk
14142.0,373,1,311.81,High Risk
14143.0,134,1,115.8,High Risk
14145.0,47,4,3742.2,Low Risk
14146.0,9,5,4191.0,Low Risk
14147.0,78,2,483.4,Low Risk
14148.0,234,1,157.2,High Risk
14149.0,221,1,446.62,High Risk
14150.0,36,2,658.64,Low Risk
14152.0,75,2,621.29,Low Risk
14154.0,239,2,1345.62,Low Risk
14155.0,266,1,118.75,High Risk
14156.0,10,55,117379.63,Low Risk
14157.0,20,2,432.88,Low Risk
14158.0,40,1,507.66,Low Risk
14159.0,20,11,4693.01,Low Risk
14161.0,216,3,1110.52,Low Risk
14162.0,174,2,289.36,Low Risk
14163.0,87,4,2445.91,Low Risk
14164.0,71,2,1631.77,Low Risk
14165.0,276,1,122.53999999999999,High Risk
14167.0,39,4,574.84,Low Risk
14171.0,98,1,363.79,High Risk
14173.0,11,4,450.84,Low Risk
14174.0,33,1,134.46,Low Risk
14175.0,60,3,3222.3,Low Risk
14176.0,297,4,576.9000000000001,Low Risk
14177.0,86,4,559.41,Low Risk
14178.0,9,7,1620.93,Low Risk
14179.0,41,2,719.78,Low Risk
14180.0,11,25,4748.52,Low Risk
14184.0,67,1,452.89,Low Risk
14185.0,331,1,197.65,High Risk
14188.0,31,6,2054.36,Low Risk
14189.0,2,15,4654.08,Low Risk
14191.0,2,13,4684.76,Low Risk
14193.0,68,2,853.39,Low Risk
14194.0,5,21,11349.52,Low Risk
14195.0,202,2,1012.0,Low Risk
14196.0,107,1,335.52,High Risk
14198.0,18,4,701.4,Low Risk
14199.0,218,1,185.39999999999998,High Risk
14201.0,60,7,747.44,Low Risk
14204.0,2,1,161.03,Low Risk
14205.0,17,2,466.7,Low Risk
14206.0,239,1,328.15999999999997,High Risk
14208.0,95,1,151.74,High Risk
14209.0,11,6,2073.43,Low Risk
14210.0,106,6,1905.8400000000001,Low Risk
14211.0,53,9,2241.1,Low Risk
14212.0,90,1,1070.48,Low Risk
14214.0,31,5,1004.38,Low Risk
14215.0,12,6,1789.72,Low Risk
14216.0,3,4,1839.3,Low Risk
14217.0,2,17,2004.98,Low Risk
14218.0,43,1,169.48000000000002,Low Risk
14219.0,4,1,89.94,Low Risk
14220.0,247,2,632.4,Low Risk
14221.0,42,9,3432.8,Low Risk
14222.0,177,1,683.17,High Risk
14223.0,92,3,991.13,Low Risk
14224.0,110,4,1050.12,Low Risk
14226.0,29,5,2232.19,Low Risk
14227.0,26,10,3350.96,Low Risk
14229.0,52,3,1547.2,Low Risk
14231.0,184,3,925.71,Low Risk
14232.0,43,5,2048.07,Low Risk
14233.0,49,4,1462.72,Low Risk
14234.0,22,4,775.46,Low Risk
14235.0,75,5,3144.86,Low Risk
14236.0,81,2,490.86,Low Risk
14237.0,373,1,161.0,High Risk
14238.0,326,1,146.85,High Risk
14239.0,43,11,2380.85,Low Risk
14240.0,30,2,890.34,Low Risk
14241.0,184,1,213.70000000000002,High Risk
14242.0,235,2,280.55,Low Risk
14243.0,9,10,2588.77,Low Risk
14245.0,220,2,1693.45,Low Risk
14246.0,111,3,1474.06,Low Risk
14247.0,278,1,136.76999999999998,High Risk
14248.0,318,1,302.58,High Risk
14250.0,7,3,1904.05,Low Risk
14251.0,2,5,2879.7000000000003,Low Risk
14256.0,260,2,969.0600000000001,Low Risk
14257.0,64,5,3099.7200000000003,Low Risk
14258.0,9,9,12669.98,Low Risk
14259.0,142,1,120.0,High Risk
14261.0,51,2,1163.45,Low Risk
14262.0,8,8,2618.23,Low Risk
14264.0,155,2,333.97,Low Risk
14265.0,109,2,530.18,Low Risk
14267.0,163,3,1516.24,Low Risk
14270.0,332,1,492.65000000000003,High Risk
